data3/16c.JPG,0,330.0,69.9411247969,1,0.681818181818,0.962099125364,20.4980255089,20.2506484985,21.0788345337,109.859794617
data3/16c.JPG,1,634.0,104.568541408,1,0.600378787879,0.932352941176,28.4118614554,21.9798526764,37.8533821106,131.831268311
data3/16c.JPG,2,1838.0,165.19595778,0,0.726482213439,0.974032856386,48.3757613193,42.6635284424,55.1287269592,18.178068161
data3/16c.JPG,3,807.0,110.911687255,0,0.727027027027,0.965888689408,32.0547081191,28.7102336884,36.4299087524,162.48135376
data3/16c.JPG,4,754.5,105.840619564,1,0.762121212121,0.975436328378,30.9945033272,29.1646232605,34.030040741,101.129142761
data3/16c.JPG,5,818.5,109.012192607,1,0.776565464896,0.979652902454,32.282294952,29.9999656677,36.4736862183,96.6566314697
data3/16c.JPG,6,2169.0,240.793937087,1,0.601164079823,0.787295825771,52.5514659408,42.4282531738,82.7282867432,95.7559967041
data3/16c.JPG,7,930.0,117.254833221,1,0.761670761671,0.975353959098,34.4109397809,31.3446846008,39.4777870178,84.817237854
data3/16c.JPG,8,1664.5,172.610171795,1,0.634820747521,0.921650055371,46.0359340321,39.4022216797,59.7391624451,117.178543091
data3/16c.JPG,9,819.5,115.497473717,1,0.750457875458,0.969822485207,32.3020093324,24.9796485901,42.506855011,91.970993042
data3/16c.JPG,10,722.0,106.568541884,1,0.644642857143,0.968477531858,30.3196133105,24.3647003174,38.3584022522,125.855773926
data3/16c.JPG,11,673.5,100.183765411,1,0.769714285714,0.976086956522,29.2835590969,25.1401596069,35.0856056213,88.8828430176
data3/16c.JPG,12,260.0,62.2842707634,1,0.684210526316,0.955882352941,18.1945673659,17.6203594208,19.1477851868,90.0
data3/16c.JPG,13,355.5,72.5269113779,1,0.70256916996,0.963414634146,21.275259297,20.5772800446,22.3529758453,99.4452209473
data3/16c.JPG,14,607.0,96.4264061451,0,0.714117647059,0.965791567224,27.8002950282,23.64909935,33.222026825,6.36765813828
data3/16c.JPG,15,811.0,111.396968603,1,0.68265993266,0.971839424805,32.1340515774,28.4382209778,36.4411506653,123.71913147
data3/16c.JPG,16,417.5,78.1837654114,1,0.695833333333,0.9686774942,23.0559647364,21.3899593353,25.142999649,56.5982971191
data3/16c.JPG,17,1624.0,154.710676789,0,0.751851851852,0.975961538462,45.4724204398,43.6023483276,47.6524505615,161.080093384
data3/16c.JPG,18,750.0,105.74011445,1,0.689338235294,0.971502590674,30.9019361619,27.0126514435,35.6911849976,125.771316528
data3/16c.JPG,19,1295.5,137.29646349,0,0.717331118494,0.979213907785,40.6138132931,39.3721885681,42.1090545654,47.0767631531
data3/16c.JPG,20,982.5,121.154327989,0,0.71978021978,0.972772277228,35.3688825481,31.7670211792,39.8481178284,148.386703491
data3/16c.JPG,21,972.0,118.911687136,1,0.752321981424,0.975903614458,35.179380857,33.6515655518,37.5773162842,79.0668411255
data3/16c.JPG,22,2845.0,237.480228901,1,0.662861136999,0.895639855187,60.186098933,52.0793609619,83.8910217285,72.9745178223
data3/16c.JPG,23,655.5,136.183765411,0,0.662121212121,0.85518590998,28.8895919247,22.5436630249,58.9261207581,4.73714780807
data3/16c.JPG,24,3577.0,256.450791001,1,0.655608504399,0.930057202288,67.4861308086,52.2086143494,94.8855743408,109.160392761
data3/16c.JPG,25,892.0,115.740114212,1,0.711323763955,0.971148611867,33.7005886284,30.9042377472,37.5805892944,101.299804688
data3/16c.JPG,26,1633.0,160.367530823,0,0.68728956229,0.962002945508,45.5982475162,41.8924217224,51.9587211609,159.686721802
data3/16c.JPG,27,549.0,95.2548332214,1,0.645882352941,0.96231375986,26.4387690723,20.0013256073,35.4664993286,69.5591888428
data3/16c.JPG,28,949.0,119.396968484,0,0.695238095238,0.972834443875,34.7606721447,31.8112792969,38.3868675232,27.7750644684
data3/16c.JPG,29,1248.0,147.195958138,0,0.603481624758,0.938345864662,39.8622998813,34.8271942139,50.1354446411,145.669403076
data3/16c.JPG,30,1004.5,126.66904676,1,0.720588235294,0.961704164672,35.7626777897,29.9568023682,45.7404670715,103.920501709
data3/16c.JPG,31,3461.0,461.788884759,0,0.320759962929,0.508073987082,66.3828446538,73.1151428223,134.622024536,2.53377056122
data3/16c.JPG,32,1028.0,130.22539556,0,0.667532467532,0.934120854157,36.1785883084,31.3796157837,43.9750595093,167.87260437
data3/16c.JPG,33,859.5,112.325900793,1,0.723484848485,0.972285067873,33.0809520525,31.1919555664,35.4799118042,86.6852722168
data3/16c.JPG,34,319.0,69.9411249161,1,0.69347826087,0.957957957958,20.1534963411,18.4128704071,22.4064273834,100.563949585
data3/75a.JPG,0,11701.5,443.345232964,0,0.662861836515,0.956434672443,122.060692005,104.871147156,144.578903198,140.427734375
data3/75a.JPG,1,696.0,105.740114331,1,0.6391184573,0.954732510288,29.7686869569,27.1475162506,34.4837226868,43.885433197
data3/75a.JPG,2,493.0,86.4264059067,1,0.676268861454,0.962890625,25.0540834108,22.4335422516,28.3897533417,49.4224281311
data3/75a.JPG,3,1524.5,158.610171318,0,0.648723404255,0.956099090624,44.0573908209,35.2629165649,56.3757781982,139.518554688
data3/75a.JPG,4,34492.5,1374.2955848,0,0.552410313901,0.718511420566,209.564345719,199.313171387,274.062103271,170.925720215
data3/75a.JPG,5,38911.0,836.86709249,1,0.646448032961,0.957832808192,222.582622694,165.72467041,318.569732666,126.906074524
data3/75a.JPG,6,43480.0,1059.97979081,1,0.575269244,0.829288295935,235.28802648,246.538711548,308.184326172,35.753704071
data3/86a.JPG,0,816.5,111.154327869,0,0.68728956229,0.967990515708,32.242830029,30.4350376129,34.5196762085,25.610584259
data3/86a.JPG,1,1616.5,156.610171556,0,0.687872340426,0.965074626866,45.3672979586,42.4124107361,49.1102294922,39.1435241699
